Sample,X,Y,Z
630,-0.2883,-0.0587,1.1970
631,-0.2389,-0.2122,1.3839
632,-0.0110,0.0400,1.0222
633,0.2248,0.2263,0.6705
634,0.0392,-0.0084,0.9489
635,-0.3416,-0.0960,1.3303
636,0.0042,-0.1058,1.2776
637,0.1558,0.1157,0.8916
638,0.2376,0.1705,0.7598
639,-0.1083,-0.0750,1.1031
640,-0.4656,-0.1301,1.3666
641,-0.2003,-0.0049,1.0961
642,0.0806,0.2200,0.7454
643,0.0319,0.1205,0.7270
644,-0.3179,-0.0947,1.0834
645,-0.5774,-0.1365,1.3373
646,-0.1447,-0.0156,1.1025
647,0.1098,0.1177,0.8848
648,-0.0754,0.1411,0.7249
649,-0.3018,-0.0898,1.0912
650,-0.3636,-0.1011,1.2986
651,-0.1994,-0.0399,1.2000
652,0.2432,0.0756,0.9280
653,0.1132,0.2178,0.6808
654,-0.2632,-0.1254,1.1025
655,-0.1709,-0.1456,1.2963
656,-0.2694,-0.1595,1.3890
657,-0.0049,0.1313,0.7227
658,0.2835,0.2203,0.6207
659,-0.0665,0.0131,0.9101
660,-0.2673,-0.1716,1.4457
661,-0.2281,-0.1255,1.3364
662,-0.1248,0.1461,0.9456
663,0.2180,0.1693,0.6128
664,-0.0745,0.0988,0.9009
665,-0.3154,-0.1855,1.3291
666,-0.2661,-0.1234,1.2966
667,-0.1569,0.0910,0.9515
668,-0.0439,0.2174,0.7466
669,0.0807,-0.0292,0.9984
670,-0.1652,-0.0811,1.2044
671,-0.3001,-0.0721,1.2402
672,-0.1804,0.0197,0.9943
673,-0.0721,0.0997,0.8729
674,-0.0842,-0.0006,0.9874
675,0.1051,-0.0475,1.0635
676,-0.1135,0.0115,1.0341
677,-0.1518,-0.0045,1.0691
678,-0.1529,-0.0248,1.0239
679,-0.1396,0.0851,0.9108
680,-0.1938,0.0201,1.0229
681,-0.0896,0.0106,0.9760
682,-0.1041,-0.0370,1.1480
683,-0.0688,0.0024,1.0440
684,-0.1984,0.0348,1.0657
685,-0.0579,0.0407,1.0467
686,-0.0786,0.0132,1.0031
687,-0.2612,-0.0153,1.0765
688,-0.0151,0.0262,1.0154
689,-0.0706,0.0941,0.9048
690,-0.1883,-0.0809,1.1994
691,-0.0746,-0.0315,1.0450
692,-0.0746,-0.0315,1.0450
693,-0.1575,0.0613,1.0036
694,-0.0493,0.0634,0.8770
695,-0.1431,0.0876,0.9163
696,0.0310,-0.0715,1.0910
697,0.0620,-0.0537,1.0788
698,-0.2820,-0.0317,1.2148
699,-0.0096,0.0863,0.8618
700,-0.1826,0.0793,0.9831
701,-0.1331,-0.0406,1.0266
702,-0.1276,-0.0656,1.1943
703,-0.0239,-0.0536,1.0939
704,-0.0662,0.1241,0.9072
705,-0.2569,-0.0494,1.1630
706,-0.0566,0.0841,0.9383
707,-0.1838,-0.0657,1.1564
708,-0.0667,0.0910,0.8061
709,-0.2266,-0.0450,1.1985
710,-0.0942,0.0546,0.8172
711,-0.0820,0.0021,1.1282
712,-0.1208,-0.0197,0.9861
713,-0.1501,0.0067,1.1869
714,-0.0414,-0.0046,0.9073
715,-0.1844,0.0740,0.9884
716,-0.0565,-0.0806,1.0765
717,-0.2495,0.0928,1.0639
718,-0.0129,-0.0057,0.9562
719,-0.0722,0.0387,0.9800
720,-0.0024,-0.0900,1.1895
721,-0.1739,-0.0560,1.1982
722,-0.0703,0.0884,0.9218
723,-0.2664,0.0441,0.8908
724,-0.0031,0.0493,0.9703
725,-0.1233,-0.0864,1.2026
726,-0.1248,0.0986,0.8754
727,-0.2234,-0.0665,1.1111
728,-0.0902,0.0390,1.0242
729,-0.0654,-0.1057,1.2309
730,-0.0628,0.1591,0.8006
731,-0.1245,0.0444,0.9387
732,-0.2237,0.0144,1.0473
733,-0.0332,-0.0789,1.3179
734,-0.0350,-0.0154,0.9963
735,-0.1010,0.0884,0.8663
736,-0.1607,-0.0494,0.9991
737,-0.1948,-0.0577,1.3257
738,0.0899,-0.0161,1.0802
739,-0.0755,0.1851,0.7549
740,-0.2863,0.1439,0.7427
741,-0.2200,-0.1774,1.3303
742,-0.1246,-0.0836,1.3420
743,0.2288,0.0659,0.8438
744,-0.2197,0.2394,0.6040
745,-0.2537,-0.0424,1.0162
746,-0.2048,-0.2946,1.6248
747,-0.0674,0.0393,1.1367
748,0.2590,0.1825,0.6204
749,-0.1390,0.2581,0.6207
750,-0.3608,-0.2321,1.4281
751,-0.2160,-0.2955,1.5400
752,-0.0515,0.1899,0.8972
753,0.2197,0.2408,0.4125
754,-0.1161,-0.0103,1.0037
755,-0.5719,-0.3007,1.5399
756,-0.4097,-0.1292,1.3930
757,0.1489,0.3566,0.5703
758,0.2727,0.2888,0.4917
759,0.2313,-0.1516,1.0955
760,-0.4650,-0.3302,1.6898
761,-0.8405,-0.0308,1.3285
762,-0.0239,0.2541,0.6544
763,0.4250,0.3271,0.3754
764,0.1496,-0.1381,0.9626
765,-0.1259,-0.3162,1.6049
766,-0.6399,-0.0905,1.5401
767,-0.5949,0.1671,0.9719
768,0.2792,0.2286,0.4467
769,0.2991,-0.0169,0.7473
770,-0.1412,-0.1129,1.1859
771,-0.2252,-0.1882,1.5250
772,-0.1215,0.0573,1.0711
773,-0.0761,0.1537,0.8320
774,-0.1973,0.0139,0.8459
775,-0.1204,0.0834,0.9499
776,-0.1555,-0.0259,1.1544
777,-0.1570,-0.0505,1.1780
778,0.0131,0.0433,1.0067
779,0.0931,0.1294,0.8685
780,-0.2294,-0.0690,1.1988
781,-0.5052,-0.0076,1.1879
782,-0.1204,0.0271,0.9504
783,0.1091,0.1381,0.7141
784,0.1135,-0.0416,1.0408
785,0.0262,-0.1118,1.2483
786,-0.2635,-0.0703,1.2115
787,-0.3664,-0.0255,1.0745
788,0.0917,0.0828,0.9844
789,0.0980,0.1151,0.7814
790,-0.1883,0.0464,0.7678
791,-0.3823,-0.0966,1.1659
792,-0.2554,-0.1475,1.4905
793,0.0010,0.1179,1.0524
794,0.0744,0.2495,0.4990
795,-0.2116,-0.0275,0.8492
796,-0.3076,-0.2528,1.5686
797,-0.1295,-0.1082,1.4888
798,-0.1110,0.3370,0.5478
799,-0.3510,0.2805,0.3850
800,-0.4167,-0.1815,1.2569
801,-0.1733,-0.3133,1.7646
802,0.4472,-0.0469,1.0896
803,0.2692,0.3004,0.3542
804,-0.3331,0.0426,0.8675
805,-0.6692,-0.2655,1.6949
806,-0.1201,-0.0421,1.3913
807,0.7020,0.3464,0.3208
808,0.5931,0.2903,0.2656
809,-0.2186,-0.2963,1.4761
810,-0.9569,-0.4686,1.9462
811,-0.5558,0.0401,1.2673
812,0.2152,0.5831,-0.0501
813,0.3972,0.2595,0.2387
814,-0.0421,-0.2822,1.5060
815,-0.7879,-0.4285,1.9620
816,-0.5447,0.1118,1.1324
817,0.1018,0.4760,0.2896
818,0.0856,0.0805,0.5646
819,-0.0539,-0.3259,1.3217
820,-0.5532,-0.2236,1.5182
821,-0.1409,0.0665,1.0618
822,0.3763,0.1903,0.7657
823,0.2070,0.0280,0.8690
824,-0.2097,-0.0905,1.0958
825,-0.5100,0.0823,1.1106
826,-0.1323,0.1003,1.0521
827,0.1157,-0.0101,0.9407
828,0.0037,-0.0488,0.9442
829,-0.2318,-0.0265,1.0905
830,-0.5217,0.0175,1.3043
831,-0.0696,0.0236,1.1304
832,0.2823,0.1059,0.7458
833,0.1931,0.0750,0.7246
834,-0.0632,-0.1065,1.1862
835,-0.4067,-0.1111,1.4033
836,-0.1630,0.0244,1.0824
837,0.0123,0.1791,0.6041
838,-0.0341,0.0810,0.7281
839,-0.1709,-0.1979,1.3085
840,-0.3635,-0.1879,1.4636
841,-0.2415,0.0378,1.0875
842,-0.0634,0.3334,0.5944
843,-0.1149,0.1407,0.7825
844,-0.2103,-0.1443,1.2708
845,-0.2311,-0.1937,1.4108
846,-0.0793,0.0042,1.0506
847,-0.0112,0.2133,0.7045
848,-0.0842,0.0114,0.8908
849,-0.2530,-0.1064,1.2249
850,-0.2234,-0.0244,1.1315
851,0.0116,0.0992,0.8879
852,0.1725,0.0969,0.8511
853,0.2290,-0.0801,1.1611
854,0.1602,-0.0291,1.1956
855,0.0441,0.0565,1.0666
856,0.0600,0.0567,0.9681
857,0.0565,-0.0205,1.0284
858,0.0052,-0.0410,1.0729
859,-0.0499,0.0600,0.9920
860,-0.1650,0.0491,0.9788
861,-0.1777,-0.0293,1.0944
862,-0.1137,-0.0386,1.1053
863,-0.1108,0.0576,0.9830
864,-0.1042,0.0612,0.9649
865,-0.0623,0.0034,1.0380
866,-0.0142,-0.0585,1.1199
867,0.0244,0.0289,0.9967
868,0.0495,0.0983,0.9160
869,0.0317,0.0292,0.9756
870,0.0071,-0.0910,1.1392
871,0.0172,-0.1047,1.1595
872,0.0157,0.0371,1.0042
873,0.0319,0.1196,0.9125
874,0.0193,0.0864,1.0103
