Sample,X,Y,Z
737,-0.0940,-0.0816,1.2843
738,0.1176,0.0297,0.9036
739,-0.1309,0.1821,0.7651
740,-0.3256,0.0509,0.9221
741,-0.2144,-0.1590,1.4458
742,-0.0537,0.0493,1.0396
743,0.1271,0.0546,0.7731
744,-0.2746,0.1806,0.6948
745,-0.1579,-0.2363,1.4384
746,-0.2768,-0.1025,1.4016
747,0.1173,0.1047,0.8770
748,0.2107,0.2573,0.4746
749,-0.2468,0.0579,1.0436
750,-0.3872,-0.3370,1.5752
751,-0.2153,-0.1038,1.3197
752,0.0734,0.2650,0.5815
753,0.2823,0.1242,0.6320
754,-0.3591,-0.1203,1.2934
755,-0.6233,-0.2919,1.6046
756,-0.1796,0.0623,1.0385
757,0.2314,0.3776,0.4792
758,0.3366,0.1498,0.6730
759,0.0250,-0.2417,1.3369
760,-0.7043,-0.1761,1.5413
761,-0.5191,0.0049,1.1399
762,0.2420,0.2883,0.5250
763,0.2402,0.1722,0.6235
764,0.0466,-0.2089,1.1127
765,-0.3232,-0.2053,1.5933
766,-0.6816,-0.0018,1.3635
767,-0.2969,0.1476,0.8279
768,0.3310,0.2036,0.4900
769,0.0585,0.0187,0.8613
770,-0.1074,-0.1423,1.3461
771,-0.1040,-0.1760,1.4714
772,-0.1812,0.0892,0.9765
773,-0.2197,0.1359,0.7873
774,-0.1266,0.0853,0.7808
775,-0.0608,0.0258,1.0195
776,-0.1509,-0.1157,1.2402
777,-0.1727,-0.0545,1.1277
778,0.1262,0.1303,0.9086
779,0.0385,0.0768,0.9767
780,-0.3214,-0.0359,1.2028
781,-0.3734,-0.0187,1.0994
782,-0.0453,0.0693,0.8359
783,0.0479,0.0559,0.8611
784,0.0281,-0.0899,1.1567
785,-0.0844,-0.0922,1.2114
786,-0.3500,-0.0356,1.1580
787,-0.0927,0.0608,1.0171
788,0.1523,0.0721,0.9156
789,-0.1087,0.1213,0.7570
790,-0.3126,-0.0539,1.0080
