Sample,X,Y,Z
571,-0.0539,-0.1992,1.0446
572,-0.0325,-0.2403,1.1130
573,0.1168,-0.2939,1.1089
574,-0.0925,-0.2753,0.9811
575,-0.0962,-0.2433,0.9277
576,-0.0110,-0.2463,1.1586
577,0.0119,-0.2768,1.1863
578,-0.0479,-0.2894,1.1828
579,-0.0930,-0.2208,1.0058
580,-0.1423,-0.2075,1.1612
581,0.0380,-0.1371,1.0678
582,-0.0472,-0.0655,1.0099
583,-0.1355,-0.0720,0.9825
584,-0.0631,-0.0701,1.1011
585,0.0239,-0.0454,1.0644
586,0.0348,0.0531,0.8073
587,-0.0331,-0.0550,0.7582
588,-0.0295,-0.0837,0.9960
589,-0.0001,-0.1219,1.2036
590,0.1169,0.0038,1.0298
591,0.0292,-0.0368,0.9678
592,-0.0100,-0.0629,1.0115
593,-0.0211,-0.1006,1.2170
594,-0.0200,0.0389,1.1206
595,-0.0105,0.0331,0.9424
596,-0.0173,-0.1216,1.0121
597,-0.0635,-0.2399,1.2591
598,-0.0439,-0.1799,1.1802
599,0.0178,0.0395,0.8888
600,-0.0116,0.0027,0.7683
601,0.0415,-0.1130,1.0830
602,0.0283,-0.1867,1.2841
603,-0.0112,-0.0256,1.0475
604,0.0493,-0.0535,0.8132
605,0.0383,-0.1498,0.8311
606,-0.0211,-0.2397,1.0471
607,-0.0087,-0.1661,1.0065
608,-0.0453,-0.0715,0.9376
609,-0.0314,-0.0937,1.0433
610,-0.0354,-0.0677,1.1756
611,0.0382,-0.1025,1.1350
612,-0.0428,-0.0934,1.0003
613,-0.1011,-0.1900,1.0068
614,-0.0550,-0.2991,1.2429
615,0.0130,-0.2854,1.2083
616,-0.0201,-0.1917,1.0615
617,-0.0650,-0.2068,0.9040
618,-0.1066,-0.2281,1.1008
619,0.0026,-0.1273,1.0849
620,0.0160,-0.0637,0.9320
621,-0.1064,-0.0125,0.7917
622,-0.0798,-0.1987,0.9905
623,-0.0849,-0.2566,1.2305
624,-0.0165,-0.0226,0.9934
625,0.0816,0.0740,0.7946
626,0.0588,-0.1260,0.9438
627,-0.0829,-0.3882,1.3979
628,0.0010,-0.3659,1.3806
629,-0.0471,-0.0103,0.9147
630,-0.0439,-0.1799,1.1802
631,0.1255,0.0754,0.8277
632,0.0876,-0.0261,1.0518
633,-0.1033,-0.1548,1.2876
634,-0.0432,0.0297,1.0388
635,0.0413,0.0106,0.8030
636,-0.0547,0.0467,0.9383
637,-0.0075,-0.1208,1.1033
638,0.0013,-0.1462,0.9919
639,0.0058,-0.1359,0.9192
640,0.0153,-0.1758,0.9551
641,-0.0044,-0.1605,1.2144
642,0.0427,-0.0085,1.1817
643,0.1013,0.0471,0.9404
644,0.0079,-0.0273,0.9072
645,-0.0115,-0.2529,1.1207
646,-0.0380,-0.3331,1.2957
647,-0.0154,-0.1443,1.1058
648,-0.0036,-0.0111,0.8444
649,0.0000,-0.0786,0.8509
650,0.0254,-0.2966,1.0804
651,-0.0508,-0.3612,1.1603
652,-0.0713,-0.2143,1.0335
653,-0.0344,-0.0550,0.9026
654,0.0431,-0.0449,0.9581
655,-0.0278,-0.1556,1.0816
656,-0.0806,-0.1956,1.0992
657,-0.0371,-0.1853,1.0266
658,-0.0789,-0.1445,1.0595
659,-0.0784,-0.0473,1.0201
660,-0.0413,-0.0286,1.0183
661,0.0208,0.0099,1.0051
662,0.0183,-0.1158,1.1183
663,-0.0116,-0.1389,1.1791
664,-0.0413,-0.0634,1.1033
665,0.0256,0.0558,0.9482
666,0.0623,0.0952,0.9548
667,-0.0315,-0.0446,1.0449
668,-0.0276,-0.1725,1.1080
669,-0.0001,-0.1944,0.9983
670,-0.0412,-0.1665,0.9040
671,-0.0596,-0.1091,0.9332
672,0.0154,-0.0512,0.9615
673,-0.0049,-0.0497,1.0457
674,0.1000,-0.0876,1.0472
675,0.0505,-0.2493,1.1581
676,-0.0501,-0.2829,1.1071
677,-0.0416,-0.1896,1.0242
678,0.0167,-0.0591,0.9132
679,0.0307,-0.0715,1.0502
680,-0.0010,-0.1725,1.2471
681,0.0144,-0.2048,1.2349
682,0.0234,-0.1510,1.0683
683,-0.0513,-0.0091,0.8515
684,-0.1039,0.0091,0.8826
685,0.0421,0.0856,0.9527
686,0.0349,-0.0349,1.1624
687,0.0509,-0.0197,1.0911
688,0.0691,-0.0677,0.9905
689,-0.0244,-0.1129,0.9161
690,-0.0908,-0.1158,0.9202
691,-0.0040,-0.0852,0.9930
692,-0.0314,-0.0356,1.1325
693,0.0081,-0.0354,1.2185
694,0.0081,-0.0354,1.2185
695,0.1221,-0.0331,1.1562
696,0.0184,-0.0363,0.9610
697,-0.1234,-0.1135,0.9005
698,-0.0841,-0.1868,0.8935
699,-0.0770,-0.2477,1.1240
700,-0.0376,-0.2485,1.2466
701,0.0010,-0.1563,1.2297
702,0.0935,-0.0481,0.9803
703,0.0168,0.0260,0.8428
704,-0.1235,-0.0607,0.8953
705,-0.1293,-0.1016,1.0312
706,-0.0634,-0.1646,1.2026
707,-0.0034,-0.1256,1.1419
708,0.0104,-0.1126,1.0459
709,0.0629,-0.0950,0.9317
710,-0.0342,-0.0396,0.8685
711,-0.0250,-0.0270,0.9695
712,0.0157,-0.0525,1.1675
713,0.0247,-0.1565,1.2935
714,0.0925,-0.1274,1.1882
715,0.0707,-0.0046,0.9250
716,-0.0293,-0.0200,0.8047
717,-0.0029,-0.0693,0.8779
718,0.0375,-0.1983,1.0558
719,-0.1479,-0.1921,1.2139
720,-0.0611,-0.1337,1.1914
721,0.0912,-0.0148,1.0587
722,0.0405,0.1375,0.8367
723,-0.0363,0.1336,0.8303
724,-0.0541,0.0366,1.0039
725,0.0013,-0.1506,1.1824
726,-0.0039,-0.2531,1.1777
727,-0.0742,-0.2061,1.0786
728,-0.0566,-0.0996,1.0478
729,0.0961,0.0254,1.0294
730,0.0922,0.0807,0.9717
731,-0.0953,0.0436,1.0307
732,-0.0314,-0.0483,1.1136
733,0.0188,-0.1545,1.1402
734,0.0309,-0.1335,0.9167
735,-0.0228,-0.1447,0.8187
736,-0.0829,-0.1613,1.0035
737,-0.0165,-0.1810,1.2820
738,-0.0115,0.0009,1.2162
739,-0.0442,0.1218,0.9495
740,-0.0281,0.1766,0.8459
741,-0.0391,0.0556,1.0029
742,-0.0701,-0.0625,1.0881
743,-0.0520,-0.1639,0.9600
744,-0.0232,-0.2757,0.9231
745,-0.0286,-0.3219,1.1270
746,-0.0182,-0.2371,1.2437
747,0.0262,-0.0104,1.1016
748,0.1154,0.1616,0.8681
749,0.1359,0.1309,0.9658
750,-0.0394,-0.0289,1.2007
751,-0.0979,-0.1147,1.1774
752,-0.0471,-0.1512,0.9390
753,0.0073,-0.2097,0.7922
754,0.0404,-0.3235,0.9551
755,-0.0759,-0.3829,1.1768
756,-0.1135,-0.2309,1.1936
757,0.0000,0.0380,1.0676
758,0.0212,0.2690,0.9551
759,0.0281,0.2935,0.9624
760,0.0280,0.1099,0.9915
761,-0.0632,-0.1213,1.0762
762,-0.0452,-0.2460,1.1494
763,-0.1008,-0.2192,1.1208
764,-0.0804,-0.1268,0.9732
765,0.1154,-0.0892,0.8604
766,0.0708,-0.1106,0.9877
767,-0.0302,-0.0911,1.2120
768,-0.0272,0.0669,1.1920
769,0.0109,0.2634,0.9799
770,0.0726,0.2970,0.8566
771,0.0075,0.0762,0.9323
772,-0.0628,-0.2217,1.1514
773,-0.0517,-0.3569,1.1954
