Sample,X,Y,Z
598,0.0154,-0.1105,0.9611
599,0.0035,-0.1421,1.0013
600,0.0721,-0.1958,0.9746
601,-0.0358,-0.1848,1.0866
602,-0.0581,-0.1301,1.0980
603,0.0004,-0.0934,1.0639
604,0.0320,-0.0954,1.1096
605,0.0236,-0.0321,1.0696
606,-0.0001,-0.0519,1.0314
607,-0.0161,-0.0684,1.0500
608,-0.0049,-0.0716,0.9570
609,0.0764,-0.0737,0.9343
610,0.0237,-0.1083,0.9044
611,-0.0080,-0.1700,1.0206
612,0.0010,-0.1241,1.0146
613,-0.0347,-0.0813,1.0090
614,0.0434,-0.1112,1.0372
615,-0.0289,-0.1191,1.0613
616,-0.0587,-0.1440,1.0683
617,0.0177,-0.2125,1.0616
618,-0.0674,-0.2551,1.1123
619,-0.0966,-0.2368,1.0800
620,-0.0532,-0.2484,1.0186
621,-0.0954,-0.2540,1.0451
622,-0.0974,-0.1893,1.0573
623,-0.0273,-0.1234,1.0248
624,0.0082,-0.0959,0.9646
625,0.0281,-0.1200,0.9731
626,-0.0471,-0.1240,0.9346
627,-0.0602,-0.1053,1.0378
628,-0.0137,-0.1061,0.9807
629,0.0795,-0.0648,1.0564
630,0.1283,-0.0755,1.0881
631,-0.0406,-0.1164,1.0040
632,-0.0161,-0.1644,1.0787
633,-0.0065,-0.2004,1.0362
634,0.1075,-0.1786,1.0648
635,0.0595,-0.1226,1.0771
636,-0.0115,-0.1416,1.1232
637,-0.0393,-0.1575,1.1277
638,-0.0491,-0.1145,1.0200
639,0.0085,-0.0593,1.0308
640,0.0229,-0.0216,0.9843
641,0.0293,-0.0195,0.9299
642,0.0840,-0.1162,0.8549
643,-0.0475,-0.1631,0.9150
644,-0.0501,-0.0884,1.0166
645,0.0023,-0.0319,1.0414
646,0.0784,-0.0569,1.1214
647,0.1122,-0.0982,1.1449
648,0.0529,-0.1266,1.1069
649,-0.0227,-0.1876,1.0370
650,-0.0104,-0.1737,1.0829
651,0.0207,-0.1546,1.0146
652,0.0366,-0.1122,0.9969
653,0.0382,-0.0952,1.0125
654,0.0161,-0.1600,0.9608
655,-0.0362,-0.1812,0.9952
656,-0.1038,-0.1402,1.0486
657,-0.0920,-0.0574,1.0562
658,0.0182,-0.0724,1.0349
659,0.0143,-0.0942,1.0552
660,-0.0775,-0.1325,0.9902
661,-0.0710,-0.1342,1.0224
662,-0.0771,-0.1555,1.0612
663,-0.0615,-0.1161,1.1049
664,0.0307,-0.0196,1.0705
665,0.0507,-0.0341,1.0233
666,0.0471,-0.0989,0.9976
667,0.0749,-0.1500,1.0029
668,-0.1167,-0.1933,1.0762
669,-0.0024,-0.1855,1.0601
670,0.1002,-0.1480,1.0462
671,0.0905,-0.1624,1.0540
672,0.0321,-0.1584,0.9990
673,0.0285,-0.2068,1.0150
674,-0.1528,-0.2417,1.0729
675,-0.1141,-0.1868,1.0596
676,0.0063,-0.1057,0.9882
677,-0.0353,-0.0582,0.9954
678,0.0831,-0.0059,0.9840
679,0.0888,-0.0578,0.9799
680,-0.0491,-0.1104,1.0276
681,-0.0287,-0.1436,1.0813
682,-0.0362,-0.0970,1.0712
683,0.0598,0.0015,1.1011
684,0.1040,0.0942,1.0395
685,0.1445,0.0569,0.9997
686,0.0571,-0.0554,1.0429
687,-0.0419,-0.1363,1.0358
688,-0.0859,-0.1450,0.9988
689,0.0157,-0.0846,0.9515
690,0.0368,-0.0053,0.9482
691,0.0300,0.0461,0.9575
692,0.0548,0.0134,1.0411
693,-0.0317,-0.0361,1.0110
694,-0.1472,-0.1310,1.0903
695,-0.0967,-0.1276,0.9987
696,0.0228,-0.1686,0.9907
697,0.0410,-0.1558,1.0042
698,0.0387,-0.1419,1.1021
699,0.1061,-0.1855,1.1285
700,0.0338,-0.1962,1.1271
701,-0.0782,-0.1688,1.1323
702,-0.1073,-0.1568,1.0770
703,0.0003,-0.1414,1.0139
704,0.1064,-0.1479,0.9541
705,-0.0795,-0.1480,1.0344
706,-0.0313,-0.1189,0.9926
707,-0.0654,-0.0990,0.9611
708,-0.1010,-0.1318,0.9762
709,-0.0471,-0.0740,1.0076
710,0.0362,-0.0541,1.0161
711,0.0540,-0.0485,1.0485
712,0.0049,-0.0759,1.1318
713,-0.0513,-0.0442,1.0942
714,0.0178,-0.0822,1.0102
715,0.0214,-0.0979,0.9783
716,0.0003,-0.1016,1.0709
717,0.0219,-0.0701,1.0396
718,0.1030,-0.0716,1.0164
719,0.0663,-0.0334,1.0065
720,-0.0618,-0.0176,1.0606
721,-0.0386,-0.0346,1.0065
722,0.0725,-0.1058,0.9522
723,0.0554,-0.1484,0.9350
724,-0.0833,-0.1444,1.0457
725,-0.0547,-0.0293,1.0439
726,0.0207,-0.0026,1.0922
727,0.0698,0.0259,1.0677
728,-0.0350,0.0104,1.1339
729,-0.0471,-0.0112,1.1101
730,-0.0166,-0.0488,1.0532
731,-0.0046,-0.1321,0.9549
732,-0.0487,-0.1573,0.9143
733,-0.0144,-0.1284,0.9687
734,0.0815,-0.0178,1.0434
735,0.0545,0.0291,1.1443
736,-0.0128,0.0615,1.0976
737,-0.0048,0.0207,1.1216
738,-0.0546,-0.0212,1.0552
739,-0.0187,-0.1052,0.9730
740,0.0281,-0.2227,0.8649
741,-0.0123,-0.3431,0.8711
742,-0.0071,-0.2784,0.9698
743,-0.0715,-0.1169,1.0959
744,-0.0789,0.0171,1.1894
745,0.0629,0.0336,1.1807
746,0.0631,0.0167,1.1359
