Sample,X,Y,Z
428,-0.1516,-0.0410,1.1023
429,0.0749,-0.0344,1.0065
430,0.1166,-0.0328,1.0349
431,-0.0621,-0.0244,1.0298
432,-0.0783,-0.0072,1.0004
433,-0.0475,0.1558,1.0466
434,0.0408,0.2395,0.9846
435,0.0123,0.1996,1.1158
436,-0.0191,0.2176,0.9959
437,-0.0192,0.2903,1.0562
438,-0.1259,0.2152,0.9278
439,-0.0466,0.1224,1.0826
440,0.1326,0.1652,0.8871
441,0.0596,0.0715,0.8545
442,0.0314,0.0453,0.9397
443,-0.0103,0.0048,1.0057
444,0.0754,0.1112,1.1342
445,0.0776,0.1771,1.0410
446,-0.0757,0.1461,1.2038
447,-0.0180,0.1478,1.2693
448,0.1434,0.0892,1.0595
449,0.0485,0.0095,1.0209
450,-0.1536,-0.0522,1.0024
451,-0.1479,-0.0043,0.8406
452,-0.0503,0.0654,0.8956
453,0.0817,0.1548,0.9907
454,0.0161,0.2006,1.1795
455,-0.1341,0.2983,1.0491
456,-0.0097,0.2792,1.0593
457,0.0976,0.2527,1.0120
458,-0.0498,0.1793,1.0434
459,-0.2014,0.0157,0.9651
460,0.0214,-0.0383,0.8772
461,0.1486,-0.0602,1.0900
462,0.0000,0.0833,1.0013
463,-0.0776,0.1469,1.0192
464,0.0323,0.1471,0.9897
465,0.1163,0.1073,1.1465
466,-0.0112,0.0856,1.1135
467,0.0001,0.1053,1.0657
468,0.0684,0.0803,0.9629
469,0.0512,-0.0244,1.0232
470,-0.1145,-0.0747,1.0361
471,-0.0853,0.0298,0.9526
472,-0.0290,-0.0087,1.2432
473,0.1071,0.2565,1.0480
474,-0.1240,0.3262,1.1869
475,-0.1483,0.3384,1.0190
476,0.0685,0.1934,1.0151
477,0.0519,0.0789,0.7914
478,0.0143,-0.0728,0.8848
479,0.0671,0.0188,0.9163
480,0.0903,0.1293,0.9007
481,0.0996,0.0681,1.0895
482,-0.0157,0.2582,1.2516
483,-0.1408,0.2920,1.3127
484,0.0541,0.1697,1.1533
485,0.0527,0.1083,1.0565
486,-0.1140,-0.0488,0.8629
487,0.0098,-0.1340,0.7314
488,0.0764,-0.2735,0.7097
489,-0.1213,-0.1603,0.9479
490,-0.0842,-0.0274,0.9750
491,0.0839,-0.0239,1.1448
492,0.0406,-0.0139,1.2758
493,-0.0839,-0.1889,1.1797
494,-0.0071,-0.3549,1.0270
495,-0.0488,-0.4286,1.1238
496,-0.1226,-0.4184,1.0280
497,-0.0659,-0.2978,1.0195
498,-0.0359,-0.1868,1.1843
499,-0.0598,-0.0246,1.1177
500,-0.0125,0.0606,1.1321
501,0.0869,0.0120,1.0511
502,0.0157,0.0308,0.9525
503,-0.0729,-0.1242,0.8811
504,0.0723,-0.2487,0.7614
505,0.0437,-0.1926,0.8521
506,0.0132,-0.1841,0.9177
507,-0.0281,-0.1310,1.1331
508,-0.0051,-0.0505,1.3287
509,-0.0512,0.0669,1.3995
510,-0.0410,0.0759,1.0814
511,-0.0415,-0.0521,1.2042
512,0.0322,0.0310,1.0163
513,-0.0095,-0.0331,0.8684
514,-0.0300,-0.1047,0.8982
515,0.0300,-0.0061,0.9141
516,0.1039,0.1412,0.8997
517,-0.0644,0.1174,1.0535
518,-0.1409,0.1203,1.1201
519,0.1813,0.2137,1.0308
520,0.1572,0.0040,0.9882
521,-0.2381,-0.1357,0.9379
522,0.0580,-0.1690,0.8228
523,0.1453,-0.2408,0.6993
524,-0.1418,-0.3549,1.1480
525,-0.0157,-0.1384,1.0311
526,0.0928,-0.0920,1.1641
527,-0.0707,-0.0562,1.2335
528,-0.0707,-0.0562,1.2335
529,-0.0921,-0.0836,1.4340
530,0.0200,-0.0605,1.1045
531,-0.0390,-0.1223,1.0541
532,-0.1194,-0.2486,1.1475
533,-0.1111,-0.1531,0.9957
534,-0.0703,-0.1025,0.7541
535,0.0289,-0.0665,0.8669
536,0.1005,0.0165,1.1126
537,-0.0839,0.1379,0.8187
538,-0.0076,-0.0693,1.0219
539,0.1818,-0.1323,1.1003
540,-0.0410,-0.1380,1.0953
541,-0.1343,-0.2769,0.8908
542,0.0063,-0.3577,1.0910
543,0.1251,-0.2162,1.1904
544,-0.0226,-0.1213,1.1859
545,-0.1255,-0.1392,1.2211
546,-0.0667,-0.0704,1.3008
547,0.0499,0.0513,1.1049
548,-0.0910,0.0321,0.9461
549,-0.1234,-0.0406,0.8995
550,0.0912,-0.0286,0.8011
551,0.1191,0.0190,0.8094
552,-0.0740,-0.0430,0.8708
553,0.0238,-0.0526,0.9441
554,0.1069,-0.0136,0.9815
555,0.0109,-0.0159,1.0665
556,-0.0212,-0.0154,1.2255
557,-0.0007,-0.0087,1.1204
558,-0.0479,-0.0341,1.1675
559,-0.0166,-0.1364,1.1454
560,-0.0834,-0.2105,1.0175
561,-0.0491,-0.2628,0.9675
562,0.0248,-0.2648,0.8797
563,0.0042,-0.2125,0.9561
564,-0.1340,-0.1816,1.0248
565,-0.0785,-0.0627,1.1325
566,0.0054,-0.0055,1.0244
567,0.0126,0.0149,1.1133
568,-0.0322,-0.0598,1.0797
569,-0.0222,0.0436,1.0074
570,0.0239,-0.0986,0.9023
571,0.0104,-0.1786,0.9814
