Sample,X,Y,Z
391,-0.0320,0.0495,0.9102
392,-0.2097,-0.2322,1.2181
393,-0.0319,-0.0227,1.0834
394,-0.0259,0.0830,1.0438
395,-0.0588,0.2621,0.9262
396,0.1631,0.2343,1.0308
397,0.2764,0.2812,0.9900
398,-0.0422,0.1935,1.0311
399,0.0864,0.0776,1.2424
400,0.2634,0.0793,0.9598
401,0.3310,0.0229,0.9480
402,0.3054,0.0109,1.0127
403,0.0157,0.0482,1.1098
404,0.1288,0.2289,1.0979
405,0.5429,0.1879,1.0242
406,0.0994,0.2114,0.9343
407,0.0681,0.1204,1.0550
408,0.0183,0.1113,0.9601
409,0.0562,-0.0401,1.0456
410,-0.2222,0.0701,1.0043
411,-0.0265,-0.0389,1.1042
412,-0.1177,0.1187,0.8771
413,-0.0034,-0.0115,1.2154
414,-0.0823,0.1321,1.0112
415,-0.1698,0.3643,0.9604
416,-0.0352,0.3208,0.8816
417,0.2814,0.1030,1.0451
418,0.2304,0.0151,1.1362
419,0.1792,0.1296,0.9946
420,0.0151,0.0952,0.9694
421,0.4575,0.1061,1.1810
422,0.5291,0.1685,0.9279
423,-0.0157,0.0998,1.0288
424,0.1316,0.0062,1.0013
425,0.4776,-0.1620,1.2855
426,0.0864,0.2683,0.8674
427,-0.0367,0.1917,0.8610
428,0.0635,0.0547,1.0037
429,0.0274,-0.0712,1.2812
430,0.0175,-0.1039,1.2019
431,-0.2245,0.1990,0.9263
432,-0.2715,0.1660,0.8242
433,0.1668,0.1368,1.0451
434,-0.1496,0.0699,1.2624
435,-0.1797,0.1306,1.0394
436,0.1494,0.1172,1.1018
437,0.1362,0.1523,0.8596
438,0.3096,0.0781,1.0490
439,-0.0601,0.1849,0.9320
440,0.2016,0.1794,0.9476
441,0.4726,0.3126,0.9727
442,0.4877,0.2617,1.2036
443,0.0941,0.2476,1.0209
444,0.0987,0.2267,1.0696
445,0.0987,0.2267,1.0696
446,0.3690,0.0506,0.9885
447,0.1526,0.0026,0.8545
448,-0.0327,-0.0349,1.0485
449,-0.1793,-0.1013,1.1442
450,-0.1885,0.1901,1.2727
451,0.3845,0.2833,0.8583
452,0.2033,0.3154,1.0290
453,-0.2578,0.2087,0.9538
454,-0.1561,-0.0251,1.0561
455,0.1930,-0.0496,1.1632
456,0.0541,0.0203,0.8904
457,0.0699,0.0720,0.8926
458,0.0079,0.1940,0.9939
459,0.1725,0.1693,1.0285
