Sample,X,Y,Z
465,-0.1575,-0.0048,0.9948
466,-0.1379,0.1168,1.0845
467,-0.0681,0.0956,1.1254
468,-0.3204,0.1446,1.1485
469,-0.1631,0.2844,0.9448
470,-0.0574,0.1933,0.8694
471,-0.0480,0.1176,0.9453
472,0.3425,0.2371,0.7299
473,0.0947,0.1144,0.9984
474,0.1946,0.1946,1.1390
475,0.4985,0.2615,1.0183
476,0.3908,0.2252,1.0771
477,0.2183,0.0510,1.1432
478,0.1174,0.1345,1.0028
479,0.3790,0.0518,1.1274
480,0.3399,-0.0649,0.9485
481,-0.0327,-0.2108,1.1429
482,0.0074,0.0055,1.1111
483,-0.0358,0.1452,1.0991
484,0.0627,0.2000,1.0595
485,0.0055,0.2070,1.0881
486,-0.2435,0.3392,0.9774
487,-0.2904,0.1646,0.9169
488,-0.2254,0.1604,1.1046
489,0.2339,0.1362,0.6823
490,0.2698,0.1050,0.9928
491,0.1782,0.0939,0.9985
492,0.0747,0.1862,1.0616
493,0.1434,-0.0345,1.1274
494,0.1461,0.0224,1.3235
495,0.2604,0.2670,0.8913
496,0.3867,0.0249,1.0461
497,0.2225,0.0948,1.0196
498,0.1107,0.0316,1.1525
499,0.2665,0.1025,0.7769
500,0.2085,0.0208,1.3066
501,-0.1208,-0.0105,1.0717
502,-0.1100,0.3996,0.5535
503,0.0173,0.1098,1.0011
504,0.3294,0.0630,1.0324
505,-0.1226,0.3517,0.9564
506,-0.1226,0.3517,0.9564
507,-0.3142,0.1165,0.9734
508,0.1089,0.0518,0.9588
509,0.0629,0.0018,1.3094
510,0.0443,-0.0215,0.8896
511,-0.0718,-0.2169,1.2567
512,0.0579,0.1720,1.3989
513,0.1693,0.2975,0.9189
514,0.3121,0.3193,1.2141
515,0.1761,0.1491,1.3243
516,0.3105,0.1385,0.7621
517,0.2748,0.1767,0.7119
518,0.2787,0.0524,0.7471
519,0.2534,0.0414,0.9805
520,-0.1094,0.1671,0.7833
521,0.2762,0.1290,0.9734
522,0.1942,-0.0764,1.4391
523,-0.1277,0.3920,1.1970
524,-0.4088,0.1891,1.1114
525,-0.0917,0.1442,1.4072
526,0.0093,0.1956,1.1085
527,0.0588,0.1614,0.6935
528,-0.0225,-0.0081,0.7496
529,0.1569,0.0740,0.9244
530,0.0605,0.0686,0.8709
531,0.2163,0.2245,0.9692
532,0.3005,0.0749,1.4169
533,0.2039,0.2209,0.9520
534,0.2565,0.2324,0.8829
535,0.3340,-0.1390,1.1750
536,0.0401,-0.0261,0.9385
537,0.0336,-0.1790,1.1497
538,0.0342,-0.0167,0.9820
539,-0.0289,0.0768,0.9856
540,0.0861,0.3837,1.1523
541,-0.1790,0.2993,1.1749
542,-0.2360,0.2903,0.9572
543,0.1152,0.2253,1.2769
544,0.3174,0.0843,0.6631
545,-0.1124,-0.0979,0.8975
546,0.0743,-0.0605,0.6774
547,0.3064,-0.2065,1.1543
548,0.1030,0.1533,1.1731
549,-0.1412,0.1574,1.1138
550,0.0439,0.1456,1.2943
551,0.0439,0.1456,1.2943
552,0.1951,0.2227,1.4427
553,0.3447,0.3018,0.8504
554,0.3727,-0.0819,0.9864
555,0.1650,0.0176,1.1337
556,0.2633,0.1135,0.5583
557,0.1329,0.0732,0.9952
558,0.2409,0.1945,1.1503
559,0.2527,0.3024,1.0046
560,-0.1505,0.5065,0.8903
561,-0.2967,0.3610,0.9960
562,0.0103,0.1113,1.2788
563,0.0244,0.0668,0.9365
564,-0.1440,-0.0310,0.8632
565,0.0029,-0.0993,0.9181
566,-0.0645,-0.0823,1.2942
567,0.0261,0.1653,1.0038
568,0.1151,0.1416,1.3406
569,0.2039,0.1321,1.3865
570,0.3076,0.4062,0.8533
571,0.1996,0.3913,0.9874
572,0.0934,-0.0414,0.7772
573,0.1957,-0.0345,0.6116
574,0.0631,-0.1644,0.8972
575,0.3151,-0.0114,0.8509
576,0.1940,0.0565,1.0046
577,-0.1888,0.1334,1.3204
578,-0.0800,0.1821,1.4844
579,0.6193,0.4013,1.3150
580,0.0986,0.0224,1.2220
581,-0.0128,-0.1894,1.1932
582,-0.1520,0.0575,0.5631
583,-0.3650,-0.0682,0.5690
584,-0.1464,-0.2164,0.9780
585,0.3094,0.1597,0.9825
586,0.1518,0.4402,0.8461
587,-0.0370,0.2068,1.0925
588,-0.0297,0.1765,1.3231
589,-0.2354,0.1788,1.1274
590,0.8226,0.1257,1.1633
591,0.4401,0.1660,1.1741
592,-0.0399,0.0330,1.2007
593,0.1033,0.2905,0.8575
594,-0.0357,0.1481,0.9472
595,0.3281,0.1361,1.2359
596,0.1534,0.4673,0.9915
597,-0.0059,0.1542,0.9255
598,-0.0077,0.3535,0.7751
599,-0.1379,-0.0421,0.9955
600,0.5238,0.0788,0.7721
601,0.0293,0.1069,0.8971
602,-0.2964,0.0416,1.2272
603,-0.0498,0.0811,1.2130
604,0.0266,0.1257,1.4084
605,0.0620,0.1276,1.2918
606,0.2770,-0.0184,0.9948
607,-0.0755,0.0479,0.9714
608,-0.2004,0.0339,0.7375
609,0.1255,0.1032,0.8333
610,0.2773,0.1310,0.7785
611,0.6052,0.0781,0.9697
612,0.3186,0.2112,0.8980
613,-0.1970,0.1189,1.2211
614,0.3541,0.1130,0.9941
615,0.7817,0.0549,1.5549
616,0.0428,0.1052,0.9727
617,-0.0107,-0.0642,1.2957
618,-0.1072,0.1760,0.6923
619,-0.0753,-0.1257,1.1294
620,0.3195,0.3724,0.8940
621,-0.2220,-0.1732,1.0273
622,-0.0425,0.0988,0.9217
623,-0.1183,0.1501,1.0686
624,0.4701,0.1775,0.9676
625,-0.1243,-0.1292,1.3447
626,-0.1972,0.1960,1.0308
627,0.2109,0.1683,1.1158
628,0.3733,0.2684,1.0603
629,-0.2667,0.1147,1.0934
630,0.1797,0.1075,0.5376
631,0.2537,0.1149,0.8851
632,0.2387,-0.1336,0.7908
633,0.1379,-0.0956,1.0670
634,0.1619,0.3754,0.9369
635,0.3003,0.3766,1.0302
636,0.1142,0.1375,1.4608
637,0.1334,0.1906,1.4958
638,0.2474,0.2740,0.8008
639,-0.1483,-0.1549,1.2172
640,-0.1323,-0.0756,0.9296
641,-0.1201,-0.0337,0.8426
642,-0.0228,0.1829,0.7358
643,0.0969,0.1146,1.0330
644,0.2133,0.1830,0.9087
645,-0.0065,0.3544,1.2003
646,-0.0485,0.1543,1.1600
647,0.4626,0.0754,1.5864
648,0.2145,0.1624,0.8500
649,0.1255,0.0372,1.0792
650,0.1487,0.1264,0.9000
651,0.2132,0.0672,1.2078
652,0.1057,0.0711,0.6021
653,0.3013,-0.0256,0.9838
654,0.2081,0.3168,0.8101
655,0.0557,0.1450,0.9867
656,0.3318,0.0125,1.0806
657,0.2217,0.2096,1.3221
658,0.0931,0.1650,0.6384
659,-0.1669,-0.1292,1.5285
660,-0.1329,-0.1353,0.9401
661,0.0331,0.1243,1.0626
662,-0.0068,0.0851,0.7182
