Sample,X,Y,Z
370,0.1842,0.0302,1.0905
371,-0.0624,-0.0041,0.9905
372,-0.0329,-0.0686,0.9224
373,0.0779,0.0256,0.9315
374,0.2324,0.0872,1.0848
375,0.1379,0.0122,1.1403
376,0.0316,-0.0239,0.9630
377,0.1904,-0.0118,1.0317
378,0.2324,0.0956,0.9744
379,0.2056,0.0609,1.1376
380,-0.0121,0.0044,1.0342
381,0.1054,0.0137,0.9894
382,0.2544,0.0305,0.9373
383,0.1098,0.0026,1.0975
384,-0.0562,0.0213,0.9747
385,-0.0562,0.0213,0.9747
386,0.1821,-0.0419,1.0649
387,0.1374,0.0612,0.9275
388,0.0782,-0.0389,1.1812
389,0.0068,0.0330,0.9468
390,0.0071,-0.0404,1.1341
391,0.0790,-0.0182,0.9735
392,0.0024,0.0093,1.0690
393,0.0110,-0.0333,0.9645
394,0.0739,-0.0739,1.1125
395,0.2470,-0.0020,0.9810
396,-0.0026,-0.0090,1.1056
397,-0.1290,0.0598,0.9041
398,0.1357,-0.0258,1.1674
399,0.2780,0.0776,0.8916
400,0.1606,0.0331,1.0673
401,0.1079,0.0068,0.9713
402,0.2618,0.0158,1.1566
403,0.2039,0.0776,0.9019
404,0.0952,-0.0129,1.1169
405,0.1618,0.0135,0.9434
406,0.1271,0.0079,1.1429
407,0.2471,0.0168,0.8973
408,-0.0475,-0.0293,1.1105
409,-0.1594,0.0142,0.9843
410,0.1046,0.0178,1.0577
411,0.0603,0.0565,1.0324
412,-0.0300,-0.0940,1.0906
413,-0.0070,-0.0184,1.0193
414,0.1097,0.0332,0.9636
415,-0.0621,0.0370,1.0770
416,-0.0502,-0.0083,1.0573
417,0.2100,-0.0129,1.0559
418,0.1450,0.0514,0.9465
419,0.0869,0.0325,1.0291
420,0.1923,-0.0265,1.0875
421,0.2078,0.0187,0.9779
422,0.3051,0.0062,1.0209
423,0.3294,-0.0286,1.0649
424,0.1747,0.0055,1.0826
425,0.0146,0.1167,0.9449
426,0.0552,0.0427,0.9794
427,0.1408,-0.0359,1.2001
428,0.1608,0.0857,0.9717
429,0.0143,0.0151,1.0144
430,-0.0662,-0.0623,1.0129
431,-0.0151,-0.0432,1.1160
432,0.0580,0.1147,0.8152
433,-0.1310,-0.0094,1.0266
434,-0.0545,0.0079,1.0781
435,0.1342,0.0015,1.0733
436,0.2424,0.0353,0.9423
437,0.1577,-0.0869,1.1642
438,0.0188,-0.0209,1.1455
439,0.0923,0.0957,0.8907
440,0.2113,-0.0185,1.0623
441,0.3111,-0.0471,1.1931
442,0.1846,0.0356,0.9416
443,-0.0314,0.0463,0.8730
444,0.1718,-0.0733,1.1788
445,0.3522,0.0538,1.0504
446,0.1645,0.0782,0.8552
447,-0.2894,0.0509,0.9752
448,-0.1227,-0.0352,1.1599
449,0.1181,0.1020,0.9448
450,0.0757,-0.0324,1.0145
451,0.0850,-0.0828,1.1914
452,0.1245,0.0024,1.0209
453,0.1328,0.0031,0.9774
454,0.2014,-0.0635,1.0024
455,0.1862,-0.1143,1.1904
456,-0.1340,0.1029,0.8710
457,0.0139,-0.0161,0.9927
458,0.3066,-0.0754,1.1276
459,0.3621,0.0403,0.9957
460,0.2940,0.1237,0.8199
461,-0.0532,0.0247,1.2038
462,-0.1423,0.0576,1.0762
463,0.0627,0.0539,0.9994
464,0.3395,-0.0296,1.0098
465,0.1555,-0.0808,1.0787
466,-0.0661,0.0512,0.8552
467,-0.1400,0.0000,1.0746
468,0.0371,-0.0026,1.1026
469,0.2048,-0.1479,1.1976
470,0.3273,-0.0568,0.9550
471,0.0682,-0.0482,1.0263
472,0.0135,0.0134,1.0102
473,0.1062,0.0173,1.0410
474,0.2402,0.0190,1.0438
475,0.2104,0.0054,1.0563
476,0.2156,0.0154,1.0579
477,-0.1855,0.1560,0.8853
478,0.0566,0.0204,1.0124
479,0.0073,0.0127,1.0168
480,0.1247,-0.0211,1.0732
481,0.1269,0.0850,0.8718
482,0.0382,-0.0010,1.0240
483,0.0157,-0.0103,1.1879
484,-0.2054,-0.0319,1.0052
485,-0.2476,-0.0067,1.0754
486,-0.0557,-0.0778,1.1582
487,0.0427,-0.1096,0.9705
488,-0.1013,-0.0209,1.0427
489,-0.4077,0.0352,1.0132
490,-0.3307,-0.0613,1.0972
491,-0.1295,0.0562,1.0233
492,-0.0532,0.0294,1.0099
493,-0.3751,0.1484,0.8454
494,-0.3069,0.0236,1.0754
495,-0.0291,0.0701,0.8652
496,0.0247,-0.0024,1.0635
497,-0.0344,0.0354,1.0576
498,-0.1467,-0.0612,1.1072
499,-0.2793,0.0768,0.9091
500,-0.0100,-0.1146,1.1730
501,0.3413,-0.0080,1.0428
502,0.0661,-0.0106,0.9883
503,-0.0942,-0.0840,1.0866
504,0.0304,-0.1008,1.1578
505,-0.0112,0.0491,0.9685
506,-0.0654,-0.0096,1.0096
507,-0.0950,0.0287,0.9484
508,-0.3094,0.0652,1.0129
509,-0.2090,0.0612,0.9905
510,-0.1152,-0.0137,1.1915
511,-0.2294,0.0258,0.9802
512,-0.1718,-0.0016,0.8969
513,-0.4208,0.0623,1.0663
514,-0.3154,0.0008,1.0667
515,-0.0092,0.0141,0.9702
516,0.0476,-0.0427,1.0681
517,-0.1509,-0.0903,1.0384
518,-0.0674,0.0762,1.0031
519,0.0881,0.0057,1.0342
520,0.1326,-0.1031,1.0939
521,-0.0654,-0.0679,1.1269
522,-0.0284,0.0070,0.9387
523,-0.0740,-0.0049,1.0579
524,-0.0126,0.0478,1.0683
525,-0.1726,0.0157,0.9966
526,-0.2325,0.0587,0.9048
527,-0.0646,0.0034,1.0583
528,-0.1816,0.0642,0.9827
529,-0.2531,0.0219,1.0567
530,-0.1130,-0.0017,0.9888
531,-0.2017,0.0334,1.0200
532,-0.2690,-0.0293,0.9784
533,-0.1413,0.0067,1.1063
534,0.0012,0.0077,1.0875
535,-0.2068,-0.0226,1.0667
536,0.0339,-0.0596,0.9694
537,-0.0390,-0.0182,1.1214
538,-0.1066,0.0207,0.9821
539,-0.1157,-0.0563,1.0761
540,0.0715,-0.0261,1.0669
541,-0.0897,0.0427,1.0073
542,-0.0882,0.0337,0.8714
543,-0.0894,-0.0345,1.1038
544,-0.1274,-0.0098,1.0259
545,-0.2040,0.0328,0.9358
546,-0.1504,-0.0222,0.9825
547,-0.1644,-0.0356,1.1284
548,-0.0703,0.0249,1.0003
549,-0.2350,0.0557,0.9741
550,-0.1566,-0.0544,1.1797
551,-0.0242,0.0658,1.0257
552,-0.0259,0.0139,0.9828
553,-0.2842,0.0002,1.0656
554,-0.1414,0.0006,1.1057
555,0.1107,0.0419,0.9036
556,-0.0312,-0.0259,1.0608
557,-0.0739,-0.0750,1.1189
558,0.0029,0.0354,0.9814
559,-0.1020,-0.0058,0.9720
560,-0.2177,-0.0337,1.0237
561,-0.1590,-0.0286,1.0940
562,-0.1294,0.0659,0.9064
563,-0.1240,0.0341,1.0693
564,-0.1191,-0.0161,1.0180
565,-0.2510,0.0223,1.0733
566,0.0012,0.0077,1.0875
567,-0.2142,0.0753,0.8641
568,-0.1203,-0.0416,1.1702
569,-0.1416,-0.0370,1.0361
570,0.0251,0.0026,1.0876
571,-0.0966,0.0480,0.9085
572,-0.2729,0.0042,1.1963
573,-0.0410,-0.0095,0.8939
574,0.1181,0.0028,1.1008
575,-0.1142,0.0372,0.9167
576,-0.1235,-0.0145,1.0882
577,-0.2204,0.0142,0.9064
578,-0.0282,-0.0331,1.1075
579,0.0628,0.0130,0.9645
580,-0.3038,-0.0378,1.1328
581,-0.2610,0.0195,0.9163
582,-0.2531,-0.0459,1.1568
583,-0.0308,-0.0055,0.9720
584,-0.2029,-0.0163,1.0783
585,-0.2354,-0.0483,0.9525
586,-0.0979,0.0268,1.0809
587,-0.0154,0.0228,1.0395
588,-0.1885,0.0254,1.1115
589,-0.1854,0.0065,0.9353
590,0.0753,0.0018,1.0529
591,0.0306,0.0173,0.9568
592,-0.2041,0.0388,1.0684
593,-0.1654,0.0642,0.9412
594,0.0178,0.0059,1.0641
595,0.1364,0.0211,0.9587
596,-0.0613,0.0094,1.1175
597,-0.1859,0.1027,0.8909
598,-0.1331,-0.0889,1.1643
599,-0.1121,0.0302,0.9572
600,-0.0166,-0.0225,1.1097
601,-0.2156,0.0436,0.9420
602,-0.3206,-0.0964,1.1076
603,-0.2037,-0.0208,1.0281
604,-0.1682,0.0048,1.0854
605,-0.1569,0.0249,1.0307
606,-0.2343,-0.0408,1.0268
607,-0.1507,-0.0012,0.9714
608,-0.0743,0.0475,0.9929
609,0.0095,0.0134,1.0147
610,-0.1570,0.0678,0.9809
611,-0.0072,-0.0297,1.0253
612,0.0966,0.0683,1.0150
613,0.0799,-0.0141,1.1096
614,-0.1315,0.0172,1.0291
615,-0.1157,-0.0235,1.0195
616,-0.1364,0.0665,1.0319
617,0.0062,0.0006,1.0945
618,0.1619,-0.0165,1.0686
619,-0.1226,-0.0261,1.0296
620,-0.4580,0.0060,0.9710
621,-0.1853,0.0437,1.0362
622,0.0062,0.0018,1.0273
623,-0.1265,-0.0149,1.0129
624,-0.4208,-0.0312,1.0281
625,-0.3138,-0.0381,1.0176
626,-0.1714,0.0347,1.0363
627,-0.0586,-0.0129,1.0369
628,-0.2070,-0.0133,0.9800
629,-0.5376,0.0873,0.9811
630,-0.1120,0.0200,1.0476
631,0.3564,-0.0370,1.1494
632,0.1442,-0.0425,1.0386
633,-0.1399,0.0458,0.9184
634,-0.2043,0.1040,1.0005
635,0.2151,0.0267,1.1378
636,0.1996,-0.0298,1.0885
637,-0.0396,-0.0380,0.9966
638,-0.3062,0.0775,0.8911
639,-0.2037,0.0201,1.1257
640,0.1274,-0.0066,1.1602
641,-0.0629,-0.0098,0.9935
642,-0.2114,0.0160,0.8676
643,-0.3437,0.0192,0.9669
644,-0.2203,0.0133,1.0998
645,0.0000,-0.0493,1.0877
646,-0.1874,-0.0536,1.0117
647,-0.2192,0.0100,0.8769
648,-0.3268,0.0041,1.0254
649,-0.2757,-0.0163,1.1553
650,-0.0793,-0.0388,1.0845
651,-0.1230,0.0214,0.9981
652,-0.0082,0.0073,0.9578
653,-0.1572,0.0299,1.0704
654,-0.2887,0.1003,0.9636
655,-0.0023,0.0243,1.0845
